address,tag,balance,txn_count
0x16b9c4333559256CA7D87B28C6fb2e8415b4711f,Fake_Phishing407,0 Ether,6
0x602026bd56bf9ca9d86926669e4353035aca2a88,Fake_Phishing408,0 Ether,7
0x0AF16719353EddC122eAf834638406c499197860,Fake_Phishing409,0 Ether,3
0x8c966ffddd04dd3169016ea0ec1d55465fb40d37,Fake_Phishing410,0.001239 Ether,30
0x8b7399097f741a60a734d66030782d79776c8a0e,Fake_Phishing411,0.001239 Ether,19
0x3F05eFF4440C5b75CF762D2Ae105BaB7fD7dF04c,Fake_Phishing412,0 Ether,0
0x169b6c7Ed548e45bA9D87B2D32ff27e2D00051Ef,Fake_Phishing413,0.00750771 Ether,70
0xC219A548bfEdE9138469eF277730e107A6eD8976,Fake_Phishing414,0 Ether,46
0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,Fake_Phishing415,0.00001681 Ether,84
0x9CdfC5b0ACA4527a0916412E9dbD6AD85556A494,Fake_Phishing416,0 Ether,21
0xDeAe3C4C04f1524CE3658A10D922253202250846,Fake_Phishing417,0 Ether,9
0xEc970BbF167beee6fb536f1839418f3D19cE2a69,Fake_Phishing418,0 Ether,0
0x7ba85E2e55c7598378Fe927aD2Aef2DAc6c45218,Fake_Phishing419,0.00758 Ether,15
0x68B0e0Db7918C0211EA1fB78292a879839137DD0,Fake_Phishing42,0 Ether,170
0xF5C61f981414B26f80b1dFc19422a6Ac9798cdb2,Fake_Phishing420,0.03 Ether,38
0x20a7a56175872acf6d3a8566eb7af76e01900c84,Fake_Phishing421,0.000374 Ether,73
0xd3d26c61401924939bee67dffdb7aa7a0138844c,Fake_Phishing422,0 Ether,0
0x71B7767A9464ea1AD82DB434F06d9330d34a9fE5,Fake_Phishing423,0 Ether,2
0x508d448BbE350908345cdD0af77f7e0b1580D098,Fake_Phishing424,0.02967868 Ether,14
0xe92E38987e9222b544C8375242F79d2D76bc3B55,Fake_Phishing425,0.001727 Ether,7
0xcb373af9607F5b758045240CeA9ba1C94D33c055,Fake_Phishing426,0.000811 Ether,5
0xa1b70dc70fb74767cd380985cf93c4fb132fc4f7,Fake_Phishing427,0 Ether,0
0xe977419ef28e71ed541ff6318cea9a6392709a48,Fake_Phishing428,0 Ether,18
0x69f8e87518129498da751f26ea2309db05e7270b,Fake_Phishing429,108.29757015 Ether,389
0x685445fe51b31790538890a6468851afbf7a0519,Fake_Phishing43,0 Ether,166
0x79a9e902cfbe87fa5065905293992c15de7f6095,Fake_Phishing430,0.012879 Ether,12
0x6d6883ddf4d7e209119faa8042dd311997516134,Fake_Phishing431,0 Ether,78
0x570ac27d1048dcba1a4c58fe80109b9cf9b0e2ef,Fake_Phishing432,0 Ether,68
0x247733af8b2bb8e63e3a2a419761c0fd71d40499,Fake_Phishing433,0 Ether,0
0x0b591a58137f154f59aea1284166d6a7b49821fd,Fake_Phishing434,0 Ether,3
0xf6bd9b0394a153cfaff3d5bd26e8cf4e163773be,Fake_Phishing435,0 Ether,0
0x7dcfd020ad161fbd4c45894ab352582018ea9197,Fake_Phishing436,0 Ether,0
0xe88379631857c0d8174efefdf8dca25b29610f08,Fake_Phishing437,0 Ether,4
0x4899f3371fb9f8e68a0b639bf1fd75220a089c42,Fake_Phishing438,0 Ether,22
0x4bb1c210e3921e0f051ed00e898b9605c902114e,Fake_Phishing439,0.00000005 Ether,20
0x58d1cdc08fdb8f80582f9bf9bfaae456e96385ae,Fake_Phishing44,0 Ether,0
0xd787fcafb49fc1b41042a825f97e2dec5f28369f,Fake_Phishing440,0 Ether,2
0xccdf72de615b5158bb37931bbce645aa69221520,Fake_Phishing441,0 Ether,3
0x8a6fcf189437928a6a07f6899b675d11f3d3f778,Fake_Phishing442,0 Ether,0
0x9546748f47a77408dfbff0dc22505b2e9a75fda4,Fake_Phishing443,0.00000004 Ether,9
0x87dc2b91bd923a9c43047102c671e7cffefb9fab,Fake_Phishing444,0 Ether,46
0x358ef89b4d37f16002cc4a853b321daeee423519,Fake_Phishing445,0 Ether,87
0x76c88cd1ec2442c4f929b0f87280be006d7ba725,Fake_Phishing446,0 Ether,0
0x4bde78ead56a30055d33bf84f52e420b0f6070ba,Fake_Phishing447,0.07919686 Ether,15
0x629b2aa7fdda8f7527d6f8ea742c1d5774e567ea,Fake_Phishing448,0 Ether,29
0x89e5124b5162a0ceec512e8ba97cd5e6f065fd13,Fake_Phishing449,0 Ether,20
0x1de23F02E185fDc4f6BACc98D6c6419370E38538,Fake_Phishing45,0 Ether,31
0x9558beca8790cbc465d466fd0a96583dc64cf1e8,Fake_Phishing450,0.04730039 Ether,109
0x74104e8c7f546c7398d198f6678310ce9d1b8814,Fake_Phishing451,0 Ether,4
0x256b6711f4fab3c18df208f3eb7b87384fa13acd,Fake_Phishing452,0 Ether,21
0x17a5a3fab6a22378756ef364f495032fb634eff8,Fake_Phishing453,0 Ether,12
0xe276c66af8853cdd91c1a25608b4e8b599f4da0e,Fake_Phishing454,0 Ether,8
0x636e5292882e2342aaf82d651322aea09a3e5392,Fake_Phishing455,0.00008634 Ether,7
0x8f0bca6b1b2b522082d46f3eec31340f113b029a,Fake_Phishing456,0.39464249 Ether,29
0x7eb28833082eb28fd423ab30df20afde98c47dbf,Fake_Phishing457,0 Ether,67
0xc9a08162b95915edf6570f0439757e1f655de576,Fake_Phishing458,0 Ether,2
0x9eb041af96d44583110565abec79aedf22eb60b5,Fake_Phishing459,0 Ether,19
0x6fcf42fcd9c6a54b64d1b52083700142952a2805,Fake_Phishing46,0 Ether,12
0xd1bdd067f5f1cbd358e2dde444f8d9f41de8ae76,Fake_Phishing460,0 Ether,3
0x94b40ecc7b38f5a9316b03dac4fc663e4d10cd15,Fake_Phishing461,0 Ether,5
0x8ee48417e24a1903b11056aa904f8de887c2c350,Fake_Phishing462,0 Ether,30
0x25f8b4acd2c37d7ebae0066fdf9f13f327c0c4eb,Fake_Phishing463,0 Ether,0
0xa1ce6a77c6b0d54e305f1e23633b3778693e9818,Fake_Phishing464,0 Ether,4
0x7bb386c33486fe345168d0af94bef03897e16022,Fake_Phishing465,0.005895 Ether,6
0x94763846b1fcb75fccfcb51a9636ddc26af281b1,Fake_Phishing466,0 Ether,0
0xb2172027cb233198a3945a2c864f1ec5b7e3b3da,Fake_Phishing467,0 Ether,14
0xf5c86c5ba5291da78a2b4119dd7aef99e3508362,Fake_Phishing468,0 Ether,11
0xd9cd7461f960e56364a294f124aac77b25e2b784,Fake_Phishing469,0 Ether,17
0x574fe7E632E08c8F0f265b1d7D482330504547eB,FAKE_Phishing47,0.25712055 Ether,29
0xe5b913f91f2b90c5cd04d711e1eb3214c56dba98,Fake_Phishing470,0.00558 Ether,3
0xeecc46a74cea6133a12672bd62d5167877b4d521,Fake_Phishing471,0.00081831 Ether,8
0x774148e22f021972bfe082e1548e5d9dc6e1d76e,Fake_Phishing472,0.0099584 Ether,8
0xc8c3234aea55a5f746b2ae585a849ba0bfa57785,Fake_Phishing473,0 Ether,0
0x5b6d3d66e18dfd31ed9a753c406963c401f356c0,Fake_Phishing474,0 Ether,0
0x3dfe9f7af8864df0b7cc2a20430006fd1af8da1a,Fake_Phishing475,0 Ether,0
0x414bca672494b8f078112c52ae258f9e8de1a4a0,Fake_Phishing476,0 Ether,4
0x5efb7d2ab258b18c8166b0c74fc4117716e52515,Fake_Phishing477,0 Ether,0
0xdcd2fb1c1b103c5a591e76798704cfaa27baf6b9,Fake_Phishing478,0 Ether,0
0xa82c7c0ef05080463e4ac55db8b8531007f3a66c,Fake_Phishing479,0 Ether,12
0xda657e9fa116900fab8178e5580a3a6cedd89f3c,Fake_Phishing48,0 Ether,145
0x5d82db63cf0c54d47006d416bdc7dab09ea2f3f1,Fake_Phishing480,0 Ether,17
0xac1a4f4d49715e31f54cb8e0bf867bb9170c10cb,Fake_Phishing481,0 Ether,2
0xdafc2a2d4e070f863cfcb5887bc2516e05e18877,Fake_Phishing482,0 Ether,233
0xd0ac32ab01d9d3ec145ef63f73bf4e222dbcc0fb,Fake_Phishing483,0 Ether,0
0x0d9786138578fcdcce04435592545ef08422d755,Fake_Phishing484,0 Ether,41
0xb76a4770587f76d6c644deec275a2c76069b5f14,Fake_Phishing485,0 Ether,0
0x88436c2a2f427f2aa641dfd8c6763facf2bad7bf,Fake_Phishing486,0 Ether,13
0x9b521529d04329c2b0a9f9b7db18ed775c6ca8fc,Fake_Phishing487,0 Ether,3
0xd9d25dce4c3765855c76f3d2baccc0755c4d0bc5,Fake_Phishing488,0 Ether,2
0xdf3e77cd5e563f93fc7eca905d3302e95f9bb150,Fake_Phishing489,0 Ether,16
0x21918461c6aeca5eaec825b4746d64a0d4028df6,Fake_Phishing49,0.00041198 Ether,62
0xbbdef8b12babd3ab6018566bc17ec3aa302b8348,Fake_Phishing490,0 Ether,42
0xcae77a05ab518492144944fb50572ebfa3595870,Fake_Phishing491,0.005895 Ether,4
0xf394d807795ff57373f1fe903046596cb0f69acc,Fake_Phishing492,0 Ether,0
0x26f7eb488661c33c43089ad61944f3231222b32f,Fake_Phishing493,0.15885519 Ether,9
0x8202b590eca4662446102b3a97e3536aac8ab941,Fake_Phishing494,0 Ether,0
0x94d55b6f8b53903026399ab45294140eafbfbf44,Fake_Phishing495,0.00123 Ether,17
0xac513396ee50091972ee6fc07d120b6ad360b233,Fake_Phishing496,8.25173031 Ether,14
0xd5edb088b7382b397238f5010d14cf10dd395007,Fake_Phishing497,0 Ether,4
0x2789b7b3557f39643198433daebf6b43512be65b,Fake_Phishing498,0.001189 Ether,34
0x6d64486a5c99139b53239297e0b653d196d05777,Fake_Phishing499,0 Ether,13
0xe858c157deb9912ef7eed94424be3e058bdca529,Fake_Phishing5,0 Ether,10
0x3fcb2d173389b7cd8079ef8b439dbd92e7e0ae28,FAKE_Phishing50,0 Ether,28
0xce686d019e6f692af646a8df3bfe789da97a484f,Fake_Phishing500,0.00129633 Ether,9
0x0c8b0b3e963becf16cda410fe1eb4b5d64022c94,Fake_Phishing501,0 Ether,0
0xf747726200c7fc14ef4ce267b1f070128c2260dd,Fake_Phishing502,0.000812 Ether,23
0x0ef2724a6d8be9f72f3d35b62e1e8a37ceaf721e,Fake_Phishing503,0 Ether,19
0x0310c4385311d225cbcaca26fefc9ab45d3eba3e,Fake_Phishing504,0.001344 Ether,9
0x7e416acb49c0b0d928bada074bf6597d80740bc2,Fake_Phishing505,0.93326213 Ether,52
0x33bf8bde242216da572d6486d641ae0a18137306,Fake_Phishing506,0 Ether,39
0xb2a3fcf38979898e695c88947e3373bf1c2e9b37,Fake_Phishing507,0 Ether,3
0x1c39d6e0278d1a28ce21dbd73826559b010224e5,Fake_Phishing508,0 Ether,16
0xa6bbad92bc79be531bf1198c1240f2d3d77d2290,Fake_Phishing509,0.00920794 Ether,6
0xDf58Cf12D6A989fCd2E7C4ae6579966272d7BD43,FAKE_Phishing51,0 Ether,0
0xc169a0e826f22fc7d37a48aaa346ffb4521c35cd,Fake_Phishing510,0 Ether,12
0xb37da5c9179345341fe50d37cfc961ba47c01f9a,Fake_Phishing511,0.00108 Ether,23
0x0b7f284d74f549731499c44aed2a10adcc9e9cc0,Fake_Phishing512,0 Ether,59
0xfa1f0b67b9b48b2e87467d72f09722e19ed601bd,Fake_Phishing513,0 Ether,16
0x0d674da80c37b4bbf2e9080aa6980defb78dfa2c,Fake_Phishing514,0 Ether,0
0x0ea1027340cc90eadabe0b5a5fa42ca609001f12,Fake_Phishing515,0.04404434 Ether,4
0xa8eb559eeb38c6cb6a8bc6c39badd86b113cd875,Fake_Phishing516,0 Ether,0
0xe009321b26350c2cff5db607068c1f6813df40d7,Fake_Phishing517,0 Ether,14
0x8645ec394f7af95316639dce6f99c01476b0d888,Fake_Phishing518,0 Ether,0
0x785a751b2e36b2b0fdb80100b7ca14889a768a22,Fake_Phishing519,0 Ether,45
0x44bd1bfCC3d604a7C3a84f6c9A2008c021107708,FAKE_Phishing52,0.00026337 Ether,6
0xaa2498d85ba7559006f90110a4bc33c10a06c1af,Fake_Phishing520,0.001559 Ether,89
0xf3Bf6a9b4dFb2d196Fdd6c8E373591ca1De58604,Fake_Phishing521,0 Ether,31
0x020b1573f2ca670190d33ca2f0a57b0c0399ad37,Fake_Phishing522,0 Ether,44
0xd23246CD9Ff107083b1E246F2C26Ae447ab65Be5,Fake_Phishing523,0 Ether,42
0xB177fC9A7CAAa9c50D82c5D2533750F1D72aAC86,Fake_Phishing524,0 Ether,3
0xBa663f63eE6eF36d8778615dB2b90679F605D8B4,Fake_Phishing525,0 Ether,2
0xdaC676db3E8635551bB4a6EfB9f5355AA65B2bbc,Fake_Phishing526,0 Ether,7
0x26F1dB8be15b98B4a176fb9AA171F747d4151F4a,Fake_Phishing527,0 Ether,48
0x6C441eC1c3464eEb459894325ecDdfd0CA51e6E9,Fake_Phishing528,0 Ether,300
0xA0DF9CA52e8aB5DDE22C55D9B3C2CDF814B9B773,Fake_Phishing529,0 Ether,0
0x86e73891a9e8424b0e7149aa657c1cbb893c134d,Fake_Phishing53,0.0000016 Ether,2
0x47FEE4975942A4fdaf02A95B845BB3afFcf40582,Fake_Phishing530,0.00041047 Ether,12
0xB113a2c20471ff1efdf2735206C630707263F41C,Fake_Phishing531,0 Ether,0
0x330E6d6Cab1e721C528cb9d6ad997A38e140b1B9,Fake_Phishing532,0 Ether,0
0xAb637ddF3068f209460613C17232Db0C8312C520,Fake_Phishing533,0 Ether,0
0x51a9e2b5164dbcdba34d47e60dd435eb7f7a81c3,Fake_Phishing534,0.00001053 Ether,23
0xCc49d1f23F01DEcD4E18B6AAACccb038c9648E30,Fake_Phishing535,0 Ether,0
0xc8ac47854a3fed2b444beb83f4c95ba092a3a735,Fake_Phishing536,0 Ether,2
0x86e00684EA92cb87F40d74C5EBde97ef9A17753e,Fake_Phishing537,0 Ether,0
0x65a9090a8778429760786e97992dFF0215f3377d,Fake_Phishing538,0.00055044 Ether,2
0x717D2041c516573a0e27F552CdB6C5c3EC7B4e09,Fake_Phishing539,3.842 Ether,6
0x29Ad9092f5559fC8C6b307BBd98b97da8677eE00,Fake_Phishing54,0 Ether,2
0x964e28c18f8a12bf5b9d7ac03e804dba2cac998f,Fake_Phishing540,0 Ether,0
0x1e12436889E2459202437077549e35b56f1299Cb,Fake_Phishing541,0 Ether,0
0x18f3489D959Fd0e3fAC366646e08f9aEabeA4D75,Fake_Phishing542,0 Ether,0
0x4fafc9291a0112a0ee0928361c02848ff2fdf6bd,Fake_Phishing543,0 Ether,6
0x1b3e3c78849d80688172bf9ced8c9c2407f988e4,Fake_Phishing544,0 Ether,83
0xc77dcad596e1e8277a2c5a6f985c2e21ea905687,Fake_Phishing545,0 Ether,15
0x37c85a7523b1832b4d0380b2f513e88b66e8c850,Fake_Phishing546,0 Ether,66
0x7693Ec76691C895571EdC25fE3949a01C5821f17,Fake_Phishing547,0 Ether,14
0x21cc4144c124742762f82120456fbf0b35249791,Fake_Phishing548,0 Ether,27
0xb8689c29bdc7c84f33706ff0f96eafc222ba6d86,Fake_Phishing549,0 Ether,0
0xCbCD4b518890429C0Ffef3d782eD99b3ADFF009b,Fake_Phishing55,0 Ether,30
0x8edf991127664efd02d079116d8ef8cccbd3e43b,Fake_Phishing550,0 Ether,2
0x64ac294a477332bba968f790ffa089647bb762a1,Fake_Phishing551,0.00105858 Ether,43
0x849143a3d086c1c3d06a2d9b6a7e70a7907608bb,Fake_Phishing552,0 Ether,141
0x51a73ac28d53b5b9af7d4253b91252a5670f615c,Fake_Phishing553,0 Ether,4
0xF9489a0b7b551D7b98Ca66B95b71f48BaE4Bd149,Fake_Phishing554,0 Ether,67
0x878cce43a3b9d8A872a33d2d6CCD561E033707f4,Fake_Phishing555,0 Ether,4
0x38Bd02A9f7a65092c78c4eBB573EBa0bA6929A8a,Fake_Phishing556,0 Ether,33
0x60B4f817be376ae618D66303c28ee240422FB23A,Fake_Phishing557,0 Ether,49
0x0C3221d64b8Ad5268c2B8d4C7F36679832fD3828,Fake_Phishing558,0.00171379 Ether,34
0x3715b1Ed9bbd5e165aF97619b5C5e13E39F55504,Fake_Phishing559,0 Ether,24
0x8dbdbb1daa5ee7a45dcc5e23d4aadacf7db9bc2e,Fake_Phishing56,0 Ether,262
0xDEf6D8B6ea60de2Cb8646Ecc21fd66Fb37e0e30F,Fake_Phishing560,0 Ether,36
0xbfBa895E5acc9d103Af39E8E95E21E4D692D0f3C,Fake_Phishing561,0 Ether,52
0x1363077895B20Ae90f80794cE4e575559517d033,Fake_Phishing562,0 Ether,65
0xd31b1bee0c9f42cb47406d52a796d8a26c5cf802,Fake_Phishing563,0.00273543 Ether,205
0xfdA941855Fb2E89b1b6d806d8a105C8a17947281,Fake_Phishing564,0 Ether,5
0xE694CeA450Eb617D287a473ed35f633387BBc359,Fake_Phishing565,0.003089 Ether,18
0x8f491f95e744033487234e54945a44279b932168,Fake_Phishing566,0 Ether,8
0x38b7ca3b78c51364095bc56146d25f55aee0af21,Fake_Phishing567,0 Ether,0
0xfddbfa1b0b93612b95e3296690b63b74d019370c,Fake_Phishing568,0.000559 Ether,58
0xd79eb898431ea62636f08f738d10eb00446403de,Fake_Phishing569,0 Ether,28
0xdee43c91a5928c56d4dcaf37fa941bcd3a8b94fa,Fake_Phishing57,0.00020475 Ether,6
0xb82bfd79d5a8c0cc0d4c045633288b48a2beddcb,Fake_Phishing570,0.000861 Ether,12
0x0755e59d505c9b473aec50b476df3ea2045739aa,Fake_Phishing571,0 Ether,6
0x1754B31a157DD2E2CF6BCb2C02891cF4dafF485D,Fake_Phishing572,0.000559 Ether,104
0xfe821f5509fdea3f72362d001697ad8c11f0c111,Fake_Phishing573,0 Ether,9
0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,Fake_Phishing574,0 Ether,57
0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,Fake_Phishing575,0.000559 Ether,104
0xd43f2111e4055120196285ec094aa6e96998668b,Fake_Phishing576,0 Ether,0
0x3cf5947eb0c6Ac6f283f434c5D0f742fdAe9F504,Fake_Phishing577,5.048851 Ether,11
0x50228d83eeb60f31f6e58a0bd608228e9a17fe03,Fake_Phishing578,0 Ether,77
0xf344bed221587e3cf3aeb9104ad1ee6110345dcc,Fake_Phishing579,0.000139 Ether,2
0xb1daec35b9774288fd3895a30912961945878046,Fake_Phishing58,0 Ether,207
0x63e97cbe96dd87c9ae2375d2c7ee96becccf2143,Fake_Phishing580,0.00000697 Ether,39
0x34eeA3e741F9A3e77fB34E0793B1AF36EDC2b0AE,Fake_Phishing581,0.00361546 Ether,49
0xb7035ca7ae2951b24ae107b6931ebef9f0f1e43d,Fake_Phishing582,0 Ether,3
0xb08e4aa5ff20d95e707510880b6134c130fa286e,Fake_Phishing583,0 Ether,63
0x2D52755826F4054550f4a0a1AD22E69Cc0f22085,Fake_Phishing584,0.000559 Ether,80
0xF4Dc2152C3c5F1Dd1d86f842F67cBB551FD95b0b,Fake_Phishing585,0.000832 Ether,11
0x542b0319242f1BE65Ef4cf51A24042177c729120,Fake_Phishing586,0 Ether,0
0xd0206f494e1834a0ad76b202bebfc916317884cb,Fake_Phishing587,0.31296476 Ether,121
0x85e3D21dd280a1d67c6700cef237f83Bf6b64e2D,Fake_Phishing588,0 Ether,8
0x13369B4654Cb11D0D3b31AbFf0a2d74A78485aC6,Fake_Phishing589,0.00009409 Ether,19
0xf63bc508c0f5d7b7f9803d3f7f612d8ddbe6cb82,Fake_Phishing59,0 Ether,21
0xef5342C226D885DB54d17c21D41f137BF1a3b732,Fake_Phishing590,0 Ether,0
0x8668fF31F952EA44c42dD2b6Ef9E7cDB8D938C37,Fake_Phishing591,0 Ether,0
0x422CaDfa3Bd7B60380c6BF2Af1f2962FDbA6886e,Fake_Phishing592,0.000861 Ether,34
0xe704802a03e7657647b325edc2d045e76b3c1d73,Fake_Phishing593,0 Ether,17
0x4CD20D29e3A7D47173B76849F9E6Fa39DD533757,Fake_Phishing594,0.000339 Ether,16
0x8b4DDc3F8B5Cf022fCF5Ea86203416bB7Ae3f53b,Fake_Phishing595,0 Ether,70
0x7f402fB839Fab0FF6e7D082d4a0C47ee0234EaFd,Fake_Phishing596,0 Ether,2
0xcc142242732fe26613537d3cbde1a1d9a8bf535a,Fake_Phishing597,0.09909756 Ether,37
0x4e04e00badce0458f926d8c2b02e09e2e5c2ed34,Fake_Phishing598,0.0098541 Ether,2
0x5f5F525E6DF97b60682d0455aFAE9f44e4EC7F8C,Fake_Phishing599,0 Ether,26
0x6f931bac260e7fcbaa0244d3b43a2bd9e9acf698,Fake_Phishing6,0 Ether,393
0x7210E462E9d9b5ab2F5657c185467BbEc7E7132d,Fake_Phishing600,0 Ether,8
0x0d795FFd1e703fA08EE82713e7Ba8aed26a93ccb,Fake_Phishing601,0.000037 Ether,2
0xba25feffe57126b503c2a313d928ee99e25884b6,Fake_Phishing602,0 Ether,7
0xca6a8aa4a1e3c91a2cd05e2ba0f55a7961fabebd,Fake_Phishing603,0 Ether,28
0xeDAe21beBe5712aD47d77f30dFAfF80E9Cc42F47,Fake_Phishing604,0 Ether,4
0xd868A76A1dcc34854903376e734e3CFe461DD08C,Fake_Phishing605,0 Ether,24
0x8ba9512714fd69be49883e755cfb82ec46c6bd11,Fake_Phishing606,0 Ether,12
0xb2b8d4337ADE6f8e6Da4954844b05b9A1AA9358a,Fake_Phishing607,0 Ether,0
0x9E727C47fAA1978BBD3769456f44442bC9F31441,Fake_Phishing608,0.24373818 Ether,11
0xb7de9e51b7d0b7b67195bc8ad1182b7df38abb0b,Fake_Phishing609,0 Ether,0
0x1086feeb031e45e8fcd770662aa8302d7c23ba1f,Fake_Phishing61,0.08671383 Ether,314
0xe9af2cf13744b7afdb7e6f3aedbf56f34744f013,Fake_Phishing610,0 Ether,19
0x4ef42927687b96cffadc1fd1037898a8c3d5d418,Fake_Phishing611,0 Ether,52
0xa6446b93ac63b1b4601abe921fcfa2103a60219b,Fake_Phishing612,0 Ether,71
0x4d4C430f66C05cB818216FD712fc699A7B0Ac3A5,Fake_Phishing613,0.06964117 Ether,189
0xf2bad87c0d0ea8bda69c722368df4f79d92ee6c9,Fake_Phishing614,0 Ether,680
0x46cd13ad73b0260bccec6e722c42a7b76ae19b67,Fake_Phishing615,0 Ether,57
0x6933dAD576BF316b496F0DD575b916639C11dd55,Fake_Phishing616,0.01352593 Ether,5
0xff2f6c6fbd71a078f1c1781855467d30897b5a33,Fake_Phishing617,0 Ether,16
0x7F183Cce61eFcABb8d2eb1340f2A94C5EB1Bf8e5,Fake_Phishing618,"1,084.42772782 Ether",5
0x560833296ef7a7f41b30c1065225fa9b33830c19,Fake_Phishing619,0.00002548 Ether,186
0xaa1886de3f70a3ef502ea1379a311c5b4e05f3fd,Fake_Phishing62,0 Ether,64
0xae26F672D40E1348C9cA892824a22CCDf13aE44C,Fake_Phishing620,0 Ether,19
0x1383756a91f4a278b32DD5c66015F7d4d18926fb,Fake_Phishing621,429.49842801 Ether,3
0x446593015e30bacDEf625F76BCd84d2D2A0A0461,Fake_Phishing622,0.58737045 Ether,437
0x6067A95E7Bb071A5b73741628A0A5Cb5cC164203,Fake_Phishing623,0.0035 Ether,87
0x052Ee5470868D14b158abb10DfcC76eD1cD1293d,Fake_Phishing624,0 Ether,69
0x6a0e59Af84F7a9afa5708B5E43C4845b17AedAAc,Fake_Phishing625,0 Ether,40
0x13Be5abc6FC4aF67ABe34190F5f529624bD14C4E,Fake_Phishing626,0 Ether,36
0x8642fae4122e388c189b40b570bb13a87D0f3aa8,Fake_Phishing627,0.01409984 Ether,11
0x8c055eA629051c87AE6D801d301B59C166F77475,Fake_Phishing628,0.001079 Ether,6
0x63a26f017c3b56faedaa285acb05596c74df75c5,Fake_Phishing629,0 Ether,2
0xB88A680FfD7ff5449a38C49E431E9BaB04f9Cd29,Fake_Phishing63,0 Ether,0
0xc35193E17b8F89262004fe438BEcc25581071d2F,Fake_Phishing630,0 Ether,0
0xeba3dbe720092b2c120fa5b6752936477ab4ec6b,Fake_Phishing631,0 Ether,65
0x62c71581708dd73b10e7aa2249778aee016ebf0e,Fake_Phishing632,0 Ether,23
0x7d7f49f628e88413eb736bf059410bbdfecadcd5,Fake_Phishing633,0.00558 Ether,19
0x645125230e924d2db84be4cabf946c87d5be8935,Fake_Phishing634,0 Ether,18
0x37761568af636f074595bce8ed20dd5b404ed798,Fake_Phishing635,0 Ether,19
0x1e071281416b20ac2cd50d2e8093b43f8526940a,Fake_Phishing636,0.02552786 Ether,84
0x092a334ea43c0512560f6acf301fa97805cab392,Fake_Phishing637,0 Ether,0
0x40949225c4a1745a9946f6aaf763241c082cb9ac,Fake_Phishing638,407.13881234 Ether,476
0x508d7e3310c49188cf5c7788d3043aad80fe3656,Fake_Phishing639,0 Ether,3
0xf299f6B031Cc4dd1BfcB86A5e5590f99336a29c6,Fake_Phishing64,0 Ether,17
0x70e02b0509d67ade18914729d3905994585a5087,Fake_Phishing640,0 Ether,0
0xdb43de62ab5577bab0f2aaf6ad1a2d01ec527426,Fake_Phishing641,0 Ether,21
0x04727c2bb15f2b83e7d3ce88b008aa68dccea0c4,Fake_Phishing642,0.000417 Ether,2
0x23667058d0cd398ff8d25e015c86322644c7783d,Fake_Phishing643,0 Ether,28
0x1e765c2fd0c3bb80d780f2b0e730b6cc3834bdfc,Fake_Phishing644,0 Ether,0
0x687ae5cc3978bc07db0b7f4d76fbade966cf4ba8,Fake_Phishing645,0 Ether,0
0x8335392fe1b236296c5d5f653264396de165e46c,Fake_Phishing646,0 Ether,5
0xe4a177146b18e986f0463364dd53f37f601f9f23,Fake_Phishing647,0 Ether,3
0x14258a5ddcad7001e8ac89b539df7e0f08a34500,Fake_Phishing648,0 Ether,10
0x540c6f30ae667319e032a8988dcb81b28a960433,Fake_Phishing649,0 Ether,7
0x052f585fa599bfb4bed290ff30c057627ccd8059,Fake_Phishing65,0.02274 Ether,3
0x303345349da72a28d12d5515f145dd77cb84bacc,Fake_Phishing650,0 Ether,30
0xa746d613d9b3a267ad470e5ce980dbc12473247c,Fake_Phishing651,0 Ether,0
0x14d3cb89bfb1513cfae386d9d6ff447753fd04a5,Fake_Phishing652,0.000139 Ether,7
0xd11d565ba23b523ef7737aa24bdbb75a06521d87,Fake_Phishing653,0 Ether,13
0x410ebb88525ea799ea9e15a03f794f7f6f2fbdcd,Fake_Phishing654,0 Ether,0
0x4a12eeb35bd5187be2d26e0fe8b906abd88b6897,Fake_Phishing655,0.00237201 Ether,26
0xa3c67d993bf73aa4f17ec03f900c865a4326cd7f,Fake_Phishing656,20.11209179 Ether,17
0x2a6c7867e605d0f0f940cec1669d98a33cf4c299,Fake_Phishing657,0 Ether,13
0x44ce1de2379aa6d6d4ad46c3531b9eebb71f7f54,Fake_Phishing658,0 Ether,0
0x34b4da7b89f7d7055f8d42fa297b70963b4008df,Fake_Phishing659,0 Ether,24
0xacba5dd5b9ebe3c64ac95144c235dbc8bc713963,Fake_Phishing66,0.004 Ether,57
0x4dbef9b86bb3174312d1377b2623db2a9caa5137,Fake_Phishing660,0 Ether,0
0x5bf2df6ebcf90665d513c761ce5e516d99ae748a,Fake_Phishing661,0 Ether,7
0x078c2b3b09528fd7b80c9ee715f378d382f9139b,Fake_Phishing662,0 Ether,11
0x47fea7bb88beca144e82ce96a20a25a0974ba6ba,Fake_Phishing663,0 Ether,3
0xa7fa566ef4f221737a7c89c3600f1e456c7d6604,Fake_Phishing664,0 Ether,0
0x42b4c8519a46268fbbb89528399da0a40dcbe407,Fake_Phishing665,0 Ether,0
0x98c29afea6f69b59ad1790ce2e0effc0bd38433f,Fake_Phishing666,0 Ether,61
0xaa90ae1b969bc96e82c80e834b5f739e335b7e47,Fake_Phishing667,0 Ether,17
